docname,pre,keyword,post,id,date,id_day
text620,"! , the marines of the 35th and 36th separate brigades , the warriors of the 55th "" zaporiz'ka sich "" artillery brigade - all in the donetsk region -",thank you,"for being the best week after week ! , i also want to celebrate today our warriors of the "" north "" operational and strategic group of troops , who",620,2023-03-26,1
text623,",",thank you,"very much ! mr . president biden , thank you for this summit – for another step in consolidating the world in defense of freedom . , dear colleagues !",623,2023-03-29,1
text623,", thank you very much ! mr . president biden ,",thank you,"for this summit – for another step in consolidating the world in defense of freedom . , dear colleagues ! , now is a decisive time , and it is",623,2023-03-29,1
text623,"we are able to ensure this . ukraine and everyone who helps . and i am sure we will ! , but act , act please , colleagues ! ,",thank you,"very much for your attention ! , thank you for your support , mr . president ! and to all colleagues ! , glory to all who fight for freedom",623,2023-03-29,1
text623,"everyone who helps . and i am sure we will ! , but act , act please , colleagues ! , thank you very much for your attention ! ,",thank you,"for your support , mr . president ! and to all colleagues ! , glory to all who fight for freedom ! , слава україні !",623,2023-03-29,1
text624,"part of europe . it has been so since 1991 . it will always be so . , i thank everyone who cares about ukraine and our citizens ! ,",thank you,"to everyone who supports the ukrainian struggle for independence ! , glory to our warriors ! , glory to ukraine !",624,2023-03-29,2
text625,"geopolitics , not about military-political issues . it's about the fact that people always - always ! - must remain human , always preserve humanity and civility . , i",thank you,", austria , for the humanitarian support for ukraine . i am especially grateful to every austrian who took part in the "" neighbor in need "" campaign - nachbar",625,2023-03-30,1
text625,"am especially grateful to every austrian who took part in the "" neighbor in need "" campaign - nachbar in not - we appreciate it very much . , i",thank you,for your help in protecting our energy industry from russian terrorist missile strikes . i thank you for supporting our efforts in demining our land and in healing and rehabilitating,625,2023-03-30,1
text625,"- nachbar in not - we appreciate it very much . , i thank you for your help in protecting our energy industry from russian terrorist missile strikes . i",thank you,"for supporting our efforts in demining our land and in healing and rehabilitating our people after all the manifestations and consequences of russian aggression . , and i am very",625,2023-03-30,1
text625,"our people after all the manifestations and consequences of russian aggression . , and i am very much looking forward to that moment - that happy day when i can",thank you,", austria , for your help in restoring peace on our land . , and i am sure that ukraine will win this war . i am sure that international",625,2023-03-30,1
text626,"even more meaningful way . , tomorrow will also be active . to the maximum . , we will do everything so that the day comes sooner when i can",thank you,", dear ukrainians , for our victory ! , glory to ukrainian heroes ! , glory to ukraine !",626,2023-03-30,2
text628,". in detail , one hour . about the situation at the front , our political interaction , about how we are moving in implementing the ukrainian peace formula .",thank you,", france for your unwavering support . , in general , the week brought a number of positive news for ukraine , for our defense , and for defending the",628,2023-04-01,1
text628,"this week . , thanks to croatia for another defense support package . thanks to north macedonia for the decision on helicopters . thanks to slovakia , slovenia . ,",thank you,"to canada for the financial support , the funds have already arrived in the state budget of ukraine . , thanks to the imf for the new programme for ukraine",628,2023-04-01,1
