collocation,count,count_nested,length,lambda,z
your association,2,0,2,5.048695800033373,3.257325919955803
your bold,2,0,2,5.048695800033373,3.257325919955803
your hugs,2,0,2,5.048695800033373,3.257325919955803
your integrity,2,0,2,5.048695800033373,3.257325919955803
your perseverance,2,0,2,5.048695800033373,3.257325919955803
your skillful,2,0,2,5.048695800033373,3.257325919955803
best in,1,0,2,3.0740521424251614,3.251877100924241
cooperation in,1,0,2,3.0740521424251614,3.251877100924241
history in,1,0,2,3.0740521424251614,3.251877100924241
meeting in,1,0,2,3.0740521424251614,3.251877100924241
chevrons you,2,0,2,5.027767517494107,3.243854169645918
contact you,2,0,2,5.027767517494107,3.243854169645918
the parliament,3,0,2,2.219952828413775,3.2426118271212543
soldiers have,1,0,2,2.757471765444688,3.240105429010479
of decent,2,0,2,5.020881624030698,3.2394214532779215
of her,2,0,2,5.020881624030698,3.2394214532779215
of israel,2,0,2,5.020881624030698,3.2394214532779215
directorate who,1,0,2,3.7415515684845424,3.2364871336286156
europeans who,1,0,2,3.7415515684845424,3.2364871336286156
figures who,1,0,2,3.7415515684845424,3.2364871336286156
nations who,1,0,2,3.7415515684845424,3.2364871336286156
students who,1,0,2,3.7415515684845424,3.2364871336286156
the international,4,0,2,1.8253569955668203,3.233725774967497
to especially,3,0,2,2.2094676293807316,3.227333034822662
honoring our,1,0,2,3.729122095321105,3.2257799293238594
keep our,1,0,2,3.729122095321105,3.2257799293238594
maintain our,1,0,2,3.729122095321105,3.2257799293238594
remember our,1,0,2,3.729122095321105,3.2257799293238594
arrived in,1,0,2,5.271564065763862,3.2252990424665797
asia in,1,0,2,5.271564065763862,3.2252990424665797
assaults in,1,0,2,5.271564065763862,3.2252990424665797
assembly in,1,0,2,5.271564065763862,3.2252990424665797
civilians in,1,0,2,5.271564065763862,3.2252990424665797
context in,1,0,2,5.271564065763862,3.2252990424665797
czechs in,1,0,2,5.271564065763862,3.2252990424665797
discussion in,1,0,2,5.271564065763862,3.2252990424665797
effectiveness in,1,0,2,5.271564065763862,3.2252990424665797
efficiency in,1,0,2,5.271564065763862,3.2252990424665797
everywhere in,1,0,2,5.271564065763862,3.2252990424665797
freely in,1,0,2,5.271564065763862,3.2252990424665797
happening in,1,0,2,5.271564065763862,3.2252990424665797
invariably in,1,0,2,5.271564065763862,3.2252990424665797
investments in,1,0,2,5.271564065763862,3.2252990424665797
involved in,1,0,2,5.271564065763862,3.2252990424665797
maryinka in,1,0,2,5.271564065763862,3.2252990424665797
participated in,1,0,2,5.271564065763862,3.2252990424665797
presence in,1,0,2,5.271564065763862,3.2252990424665797
psychologists in,1,0,2,5.271564065763862,3.2252990424665797
reached in,1,0,2,5.271564065763862,3.2252990424665797
reform in,1,0,2,5.271564065763862,3.2252990424665797
remained in,1,0,2,5.271564065763862,3.2252990424665797
resolve in,1,0,2,5.271564065763862,3.2252990424665797
seen in,1,0,2,5.271564065763862,3.2252990424665797
seimas in,1,0,2,5.271564065763862,3.2252990424665797
serving in,1,0,2,5.271564065763862,3.2252990424665797
stabilization in,1,0,2,5.271564065763862,3.2252990424665797
terminals in,1,0,2,5.271564065763862,3.2252990424665797
thought in,1,0,2,5.271564065763862,3.2252990424665797
trained in,1,0,2,5.271564065763862,3.2252990424665797
vote in,1,0,2,5.271564065763862,3.2252990424665797
wavering in,1,0,2,5.271564065763862,3.2252990424665797
also grateful,1,0,2,2.7339835831287154,3.218741259285701
victory that,1,0,2,2.859018580148783,3.21369450144765
fighting in,2,0,2,2.174850974854362,3.21079925937153
life in,2,0,2,2.174850974854362,3.21079925937153
our fighters,2,0,2,2.287760388232589,3.2096254063553817
always thank,1,0,2,2.7655250669934066,3.2084688105280526
canadians for,2,0,2,4.971696132292761,3.2077561048733614
concern for,2,0,2,4.971696132292761,3.2077561048733614
presidency for,2,0,2,4.971696132292761,3.2077561048733614
rounds for,2,0,2,4.971696132292761,3.2077561048733614
the day,6,0,2,1.4322271975927188,3.2068521686205664
leadership of,2,0,2,2.3911194964677973,3.2067393233846744
destroy the,2,0,2,3.3131547578037805,3.2059773848600157
discussed the,2,0,2,3.3131547578037805,3.2059773848600157
whom the,2,0,2,3.3131547578037805,3.2059773848600157
everyone talked,1,0,2,5.234371927929221,3.2026442460290006
ukraine is,3,0,2,1.7812148426780272,3.2023055229898816
you australia,1,0,2,3.701682605421296,3.202139581253746
you luxembourg,1,0,2,3.701682605421296,3.202139581253746
you sent,1,0,2,3.701682605421296,3.202139581253746
commanders of,2,0,2,4.956508333885133,3.1979773378757677
days of,2,0,2,4.956508333885133,3.1979773378757677
demilitarization of,2,0,2,4.956508333885133,3.1979773378757677
destruction of,2,0,2,4.956508333885133,3.1979773378757677
direction of,2,0,2,4.956508333885133,3.1979773378757677
format of,2,0,2,4.956508333885133,3.1979773378757677
gunners of,2,0,2,4.956508333885133,3.1979773378757677
hall of,2,0,2,4.956508333885133,3.1979773378757677
head of,2,0,2,4.956508333885133,3.1979773378757677
interests of,2,0,2,4.956508333885133,3.1979773378757677
invasion of,2,0,2,4.956508333885133,3.1979773378757677
liberation of,2,0,2,4.956508333885133,3.1979773378757677
millions of,2,0,2,4.956508333885133,3.1979773378757677
ministry of,2,0,2,4.956508333885133,3.1979773378757677
principles of,2,0,2,4.956508333885133,3.1979773378757677
ripple of,2,0,2,4.956508333885133,3.1979773378757677
sake of,2,0,2,4.956508333885133,3.1979773378757677
servicemen of,2,0,2,4.956508333885133,3.1979773378757677
tens of,2,0,2,4.956508333885133,3.1979773378757677
terms of,2,0,2,4.956508333885133,3.1979773378757677
total of,2,0,2,4.956508333885133,3.1979773378757677
as i,1,0,2,2.723539378144671,3.1932604666745323
in fact,2,0,2,2.1768733380252328,3.192764945406804
for participating,4,0,2,4.75586692300948,3.1895712052641563
work will,1,0,2,2.7212313798019387,3.187683482397226
guys are,1,0,2,2.738865268126416,3.1850173810392732
i discussed,1,0,2,3.1123083519468624,3.182735727991172
i start,1,0,2,3.1123083519468624,3.182735727991172
ukraine in,4,0,2,1.5676857154736727,3.178362468788203
all continents,1,0,2,5.176653402177225,3.167476291871711
all czechs,1,0,2,5.176653402177225,3.167476291871711
all happy,1,0,2,5.176653402177225,3.167476291871711
all italians,1,0,2,5.176653402177225,3.167476291871711
all sailors,1,0,2,5.176653402177225,3.167476291871711
all saw,1,0,2,5.176653402177225,3.167476291871711
all sergeants,1,0,2,5.176653402177225,3.167476291871711
all showed,1,0,2,5.176653402177225,3.167476291871711
all teachers,1,0,2,5.176653402177225,3.167476291871711
all university,1,0,2,5.176653402177225,3.167476291871711
your country,5,0,2,1.446628620592867,3.165302033026465
a decision,1,0,2,2.7315628778065255,3.161977000326986
a week,1,0,2,2.7315628778065255,3.161977000326986
of bakhmut,2,0,2,2.312319764412831,3.1595044949044504
of general,2,0,2,2.312319764412831,3.1595044949044504
of operational,2,0,2,2.312319764412831,3.1595044949044504
who accept,1,0,2,3.651729323097885,3.159092476686993
who create,1,0,2,3.651729323097885,3.159092476686993
who feel,1,0,2,3.651729323097885,3.159092476686993
who keep,1,0,2,3.651729323097885,3.159092476686993
who maintain,1,0,2,3.651729323097885,3.159092476686993
who took,1,0,2,3.651729323097885,3.159092476686993
who understand,1,0,2,3.651729323097885,3.159092476686993
who value,1,0,2,3.651729323097885,3.159092476686993
and congratulations,2,0,2,4.895779764986234,3.1588725825463704
and restores,2,0,2,4.895779764986234,3.1588725825463704
and steadfast,2,0,2,4.895779764986234,3.1588725825463704
and transfer,2,0,2,4.895779764986234,3.1588725825463704
and wishes,2,0,2,4.895779764986234,3.1588725825463704
and yellow,2,0,2,4.895779764986234,3.1588725825463704
freedom for,3,0,2,1.875196831292282,3.158759283922456
in asia,1,0,2,5.159523118644764,3.1570365619750578
in building,1,0,2,5.159523118644764,3.1570365619750578
in detail,1,0,2,5.159523118644764,3.1570365619750578
in discussions,1,0,2,5.159523118644764,3.1570365619750578
in healing,1,0,2,5.159523118644764,3.1570365619750578
in investments,1,0,2,5.159523118644764,3.1570365619750578
in kaunas,1,0,2,5.159523118644764,3.1570365619750578
in nato,1,0,2,5.159523118644764,3.1570365619750578
in paris,1,0,2,5.159523118644764,3.1570365619750578
in seven,1,0,2,5.159523118644764,3.1570365619750578
in supplemental,1,0,2,5.159523118644764,3.1570365619750578
in volyn,1,0,2,5.159523118644764,3.1570365619750578
in warsaw,1,0,2,5.159523118644764,3.1570365619750578
in zaporozhzhia,1,0,2,5.159523118644764,3.1570365619750578
all faith,1,0,2,2.9791410447030415,3.152208782411013
all officers,1,0,2,2.9791410447030415,3.152208782411013
are being,1,0,2,2.7002473595979826,3.1520696761271845
also very,1,0,2,2.6722834577925196,3.150241689215685
in a,5,0,2,1.401043710202397,3.1429383924703385
united in,2,0,2,2.1221353196197716,3.1424808863166054
words will,1,0,2,2.6756978364133595,3.138799850876234
our displaced,1,0,2,3.620625309507246,3.132282353476211
our education,1,0,2,3.620625309507246,3.132282353476211
our glorious,1,0,2,3.620625309507246,3.132282353476211
our heroic,1,0,2,3.620625309507246,3.132282353476211
our mariupol,1,0,2,3.620625309507246,3.132282353476211
our navy,1,0,2,3.620625309507246,3.132282353476211
our psychologists,1,0,2,3.620625309507246,3.132282353476211
our relations,1,0,2,3.620625309507246,3.132282353476211
our shared,1,0,2,3.620625309507246,3.132282353476211
our skies,1,0,2,3.620625309507246,3.132282353476211
our sky,1,0,2,3.620625309507246,3.132282353476211
our striving,1,0,2,3.620625309507246,3.132282353476211
our tank,1,0,2,3.620625309507246,3.132282353476211
every air,1,0,2,2.691234176202527,3.1308141101510074
consolidating the,2,0,2,2.8022540927650548,3.1304495944203032
increase the,2,0,2,2.8022540927650548,3.1304495944203032
repelling the,2,0,2,2.8022540927650548,3.1304495944203032
throughout the,2,0,2,2.8022540927650548,3.1304495944203032
from everyone,3,0,2,1.7613749079140968,3.1286588189357705
invite all,1,0,2,2.887609870166955,3.1260182453153647
and assistance,2,0,2,2.3303899920589948,3.1256272967595495
there are,1,0,2,2.6799535328847606,3.1238327556005645
business who,1,0,2,3.2306535229340447,3.123493482643164
leader who,1,0,2,3.2306535229340447,3.123493482643164
poland who,1,0,2,3.2306535229340447,3.123493482643164
this powerful,1,0,2,2.7548851733480495,3.121056799365138
what this,1,0,2,2.7370429910281437,3.119761400447382
efforts to,2,0,2,2.5816901148140676,3.1143849499510377
out to,2,0,2,2.5816901148140676,3.1143849499510377
stability to,2,0,2,2.5816901148140676,3.1143849499510377
energy that,1,0,2,2.747721450078923,3.1130413744493555
time that,1,0,2,2.747721450078923,3.1130413744493555
will work,1,0,2,2.6447776451427982,3.1122079456224925
present our,1,0,2,3.21822402878487,3.1115298227649406
thanked our,1,0,2,3.21822402878487,3.1115298227649406
then our,1,0,2,3.21822402878487,3.1115298227649406
courage in,1,0,2,2.873309597559331,3.1106578147602715
destroyed in,1,0,2,2.873309597559331,3.1106578147602715
summit in,1,0,2,2.873309597559331,3.1106578147602715
war in,1,0,2,2.873309597559331,3.1106578147602715
has a,1,0,2,2.6678339540750438,3.1100125213180196
we really,1,0,2,2.6755099015129096,3.1061287806416233
leaders and,2,0,2,2.209697806897678,3.100714009338626
our special,2,0,2,2.187604249975015,3.099846528272004
i addressed,1,0,2,5.058434779569812,3.0954107072138104
i apologize,1,0,2,5.058434779569812,3.0954107072138104
i ask,1,0,2,5.058434779569812,3.0954107072138104
i congratulated,1,0,2,5.058434779569812,3.0954107072138104
i count,1,0,2,5.058434779569812,3.0954107072138104
i handed,1,0,2,5.058434779569812,3.0954107072138104
i join,1,0,2,5.058434779569812,3.0954107072138104
i learnt,1,0,2,5.058434779569812,3.0954107072138104
i mean,1,0,2,5.058434779569812,3.0954107072138104
i participated,1,0,2,5.058434779569812,3.0954107072138104
i speak,1,0,2,5.058434779569812,3.0954107072138104
i watched,1,0,2,5.058434779569812,3.0954107072138104
ukraine every,2,0,2,2.028512586360251,3.094847268631547
a kind,1,0,2,2.664800217308393,3.0939313623385
the sanctions,3,0,2,2.0528230778910097,3.0921803854996264
you hold,1,0,2,3.1907844916226518,3.0851148999078535
you may,1,0,2,3.1907844916226518,3.0851148999078535
you something,1,0,2,3.1907844916226518,3.0851148999078535
the armored,2,0,2,3.1819720901081343,3.0792441676978437
the choice,2,0,2,3.1819720901081343,3.0792441676978437
the free,2,0,2,3.1819720901081343,3.0792441676978437
the full-scale,2,0,2,3.1819720901081343,3.0792441676978437
the italian,2,0,2,3.1819720901081343,3.0792441676978437
the moral,2,0,2,3.1819720901081343,3.0792441676978437
the office,2,0,2,3.1819720901081343,3.0792441676978437
the principles,2,0,2,3.1819720901081343,3.0792441676978437
the protection,2,0,2,3.1819720901081343,3.0792441676978437
the situation,2,0,2,3.1819720901081343,3.0792441676978437
work in,2,0,2,2.0720529721228322,3.076768691909451
victory of,2,0,2,2.2479453873863973,3.071927622628488
to mr,5,0,2,1.505261351996662,3.0718136109868834
your powerful,2,0,2,2.2148981945035358,3.071524667485152
every new,1,0,2,2.6323224206572613,3.0694815243970908
to lviv,2,0,2,3.1714977655373664,3.0691232404098416
to particularly,2,0,2,3.1714977655373664,3.0691232404098416
to provide,2,0,2,3.1714977655373664,3.0691232404098416
66th and,1,0,2,3.5427624554167654,3.0651484142427705
ambassadors and,1,0,2,3.5427624554167654,3.0651484142427705
chairmanship and,1,0,2,3.5427624554167654,3.0651484142427705
clear and,1,0,2,3.5427624554167654,3.0651484142427705
closer and,1,0,2,3.5427624554167654,3.0651484142427705
directorate and,1,0,2,3.5427624554167654,3.0651484142427705
figures and,1,0,2,3.5427624554167654,3.0651484142427705
france and,1,0,2,3.5427624554167654,3.0651484142427705
frontline and,1,0,2,3.5427624554167654,3.0651484142427705
heart and,1,0,2,3.5427624554167654,3.0651484142427705
italian and,1,0,2,3.5427624554167654,3.0651484142427705
italy and,1,0,2,3.5427624554167654,3.0651484142427705
japan and,1,0,2,3.5427624554167654,3.0651484142427705
navy and,1,0,2,3.5427624554167654,3.0651484142427705
soldier and,1,0,2,3.5427624554167654,3.0651484142427705
south and,1,0,2,3.5427624554167654,3.0651484142427705
spoken and,1,0,2,3.5427624554167654,3.0651484142427705
steadfastness and,1,0,2,3.5427624554167654,3.0651484142427705
students and,1,0,2,3.5427624554167654,3.0651484142427705
tangible and,1,0,2,3.5427624554167654,3.0651484142427705
themselves and,1,0,2,3.5427624554167654,3.0651484142427705
timely and,1,0,2,3.5427624554167654,3.0651484142427705
times and,1,0,2,3.5427624554167654,3.0651484142427705
villages and,1,0,2,3.5427624554167654,3.0651484142427705
wise and,1,0,2,3.5427624554167654,3.0651484142427705
zhytomyr and,1,0,2,3.5427624554167654,3.0651484142427705
ukrainian state,1,0,2,2.591354562620957,3.0595150394942774
the defeat,3,0,2,4.618226344654132,3.053887879960715
the past,3,0,2,4.618226344654132,3.053887879960715
the sake,3,0,2,4.618226344654132,3.053887879960715
the side,3,0,2,4.618226344654132,3.053887879960715
the way,3,0,2,4.618226344654132,3.053887879960715
with air,1,0,2,2.6237423363078367,3.0538482505325626
with the,12,0,2,0.933879301983338,3.0525162151670258
would be,1,0,2,2.5840301594685364,3.0503094527307404
to ensure,3,0,2,4.607741403319124,3.046961598360625
we already,1,0,2,2.6129182585321145,3.0414880051687527
who want,2,0,2,2.127748109977855,3.040154543961147
who come,1,0,2,3.1408311198573378,3.037013972654105
who makes,1,0,2,3.1408311198573378,3.037013972654105
who show,1,0,2,3.1408311198573378,3.037013972654105
who worked,1,0,2,3.1408311198573378,3.037013972654105
to our,35,0,2,0.5485187882193774,3.031890638721982
all areas,1,0,2,2.778398391264318,3.0086393773498705
all other,1,0,2,2.778398391264318,3.0086393773498705
all so,1,0,2,2.778398391264318,3.0086393773498705
all students,1,0,2,2.778398391264318,3.0086393773498705
our anti-aircraft,1,0,2,3.1097270482748174,3.007055317190465
our aspirations,1,0,2,3.1097270482748174,3.007055317190465
our citizens,1,0,2,3.1097270482748174,3.007055317190465
our coalition,1,0,2,3.1097270482748174,3.007055317190465
our formula,1,0,2,3.1097270482748174,3.007055317190465
our regions,1,0,2,3.1097270482748174,3.007055317190465
remember your,1,0,2,3.4678170690035524,3.0005048024061054
country is,1,0,2,2.6152933456641705,2.9976105928140035
the kind,4,0,2,1.6508522136978594,2.9971248490733404
use all,1,0,2,2.7204839464232986,2.9945866112639923
in many,1,0,2,2.7612680041728455,2.990213724656908
the company,2,0,2,2.6710708233769047,2.984168194854195
the council,2,0,2,2.6710708233769047,2.984168194854195
the financial,2,0,2,2.6710708233769047,2.984168194854195
the global,2,0,2,2.6710708233769047,2.984168194854195
the historic,2,0,2,2.6710708233769047,2.984168194854195
the news,2,0,2,2.6710708233769047,2.984168194854195
the return,2,0,2,2.6710708233769047,2.984168194854195
the whole,2,0,2,2.6710708233769047,2.984168194854195
kyiv in,1,0,2,2.706183658329776,2.9789648144248733
for inviting,3,0,2,4.503568242680611,2.9781399220510685
for moving,3,0,2,4.503568242680611,2.9781399220510685
for using,3,0,2,4.503568242680611,2.9781399220510685
